0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","16560","17100","16200","16560","16200","16200","16560","16200","16560","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
"19000","19000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","18000","19500","17640","17100","16560","16200","18000","18000","18000","18000","18000","18000","18000","15000","17100","16200","15000","16200","16200","15000","16200","15000","17100","16560","15300","10000","10000","9500","10000","17100","15300","18000","18000","9500","9500","18000","18000","9500","9500","9500","9500"
