0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
"14052","1375","8303","10401","30849","4242","3937","6570","2011","3765","1037","1149","379","2864","3182","3200","3337","2931","854","1125","555","616","304","693","390","295","1978","488","350","525","1549","424","553","956","718","219","14547","4347","5239","13736","27820","160260","72741","32915","5198","1915","20887","32989","807","343","12904","16235","150083","36913"
"2065","181","1558","1706","3015","841","442","699","256","506","181","107","46","505","486","520","418","334","96","178","47","53","37","62","26","36","450","90","60","103","246","80","89","157","115","30","2803","797","1963","3290","5886","44252","15582","4325","838","387","4451","8280","113","26","1867","5932","21020","4976"
"429954","594","920","928","922","923","929","929","927","861","752","802","913","15143","27919","15413","17909","20266","433","345","345","344","339","337","342","346","110028","22302","511","20842","23734","23668","498","481","434","375","247877","91791","757","819","743","515537","2068579","463","347","350","720","373649","201343","339","594","793","1127","474826"
"6677","346","22","22","22","110082","22","22","22","18497","18","19","22","8","7","8","8","10","10","8","8","8","8","8","8","8","662","10","12","10","11","11","12","11","10","9","7177","11","18","19","17","18","7992","11","8","8","17","14437","6455","8","14","19","27","3025"
"1211","372","594","12","14300","596","600","12","12","556","9","10","11","4","4","4","4","5","5","4","4","203","4","392","202","4","359","5","6","5","6","6","321","311","5","4","3241","300","9","1057","9","7708","24356","6","4","4","930","9","6992","4","7","10","14","3278"
"4347","4025","26","26","26","12891","26","26","26","24","21","5604","25","4311","3925","9","10","5712","12","9","9","9","9","4256","9","2212","15","3155","3565","2942","3358","13","14","3371","6039","10","7005","3244","21","23","21","10414","5850","13","9","9","10058","21","4718","4664","16","22","15735","17717"
"5297","1947","1552","31","15560","1557","1567","1567","1564","1453","1269","1353","1541","524","478","523","12","14","14","11","11","11","11","517","530","11","939","761","17","712","16","16","17","814","14","12","20319","1567","2555","2762","2507","25160","21202","1571","1067","1100","12149","2553","11435","1124","15877","5347","7603","25681"
"17910","6544","18394","530","15813","527","15930","5309","529","492","430","458","522","3498","18","19","21","24","25","20","19","19","861","19","4466","20","32","26","29","24","27","27","28","27","25","21","41549","5311","129853","23398","2123","4261","11970","266","173","20","12347","4324","1938","190","34","9058","22536","7249"
"634620","141415","177460","89532","88934","89012","89601","907","905","841","72581","783","891","29440","26982","335","359","407","423","61508","336","336","331","329","92239","338","542","443","498","413","23155","468","486","470","423","367","1016839","44808","766891","315836","71663","179774","121183","134719","338","341","277772","145920","32637","331","580","420322","108639","1239"
"249808","22379","168512","157904","318814","88433","46943","65757","23004","45344","14670","9619","5032","49796","46517","48616","50368","40880","10224","21048","6653","6383","4533","7490","3846","3933","55837","10066","7051","10754","26538","8430","12483","19203","11821","4036","312065","97906","181151","260079","358765","3210541","1682898","467744","90000","37440","271326","516828","15627","3448","119498","331761","1290568","301263"
"198488","16477","35648","32274","72118","19247","10023","13366","4607","9450","3125","1884","1070","31982","31880","30494","31470","24310","5478","13214","4578","3994","2813","4602","2513","2643","25123","5768","3526","6065","12922","4159","6449","7912","6480","2716","150947","37278","49191","63513","88698","797418","823189","183275","57812","24146","67782","130731","10908","2137","31942","81372","270067","59819"
"136300","11501","13541","10978","20922","7985","3144","4314","1574","3521","1377","824","356","23517","23506","22545","20993","16482","3519","9551","2943","2774","2007","3292","1601","1876","12299","3682","1832","3701","7276","2488","3134","3778","3921","1660","74511","11050","17260","25400","41045","355455","323873","63979","41452","17663","24926","58591","7898","1530","23292","40869","106545","27090"
"61335","8256","8167","6741","14569","3438","1896","2809","992","2002","836","522","287","11916","52373","32376","19882","12692","2153","6705","1281","1545","1093","3903","802","1798","6768","3092","988","2645","3784","1267","1715","2361","2362","826","37351","6733","8255","14537","23637","355050","726352","38317","47627","8653","14628","30988","6688","784","11711","21750","71748","12865"
"36946","3185","15190","15340","29943","8330","4368","6485","2306","4588","1571","946","466","7355","7169","7420","6803","5114","1299","2936","818","873","626","1022","446","583","6258","1261","829","1392","3234","1050","1381","2113","1529","504","37919","10554","19435","29381","47322","377209","211910","53547","13263","5404","36759","69547","1926","449","14676","47111","166512","39304"
"2916793","269148","962106","811515","1648921","483260","250175","351192","120677","238882","78506","47452","27256","521773","558790","513390","481842","378578","86306","219313","68366","64100","45975","75420","40470","42429","453062","94825","58204","93028","214994","70091","108667","150824","102972","40272","2525170","654558","1054072","1432367","1933576","16635059","13089118","2977178","978115","401663","1447124","3031829","167468","33563","623377","2011003","6465278","1608708"
"80512","7132","49786","59493","89021","25471","12877","18652","6510","12834","4230","2572","1387","15911","16331","16500","15440","12194","2865","6590","1981","1915","1363","2289","1116","1295","13230","2880","1866","3014","6761","2198","3193","4586","3163","1213","81649","22994","56837","79397","112010","905837","425334","106761","29188","11886","90879","181282","4803","989","31569","137829","464589","124047"
"51032","4506","21086","17501","39802","10946","5707","8144","2787","5495","1786","1121","613","9884","10928","10238","9205","7005","1594","3944","1200","1190","838","1412","667","774","6279","1550","917","1550","3435","1109","1627","2212","1678","716","39218","10260","23717","33118","49092","382727","197340","47740","18326","7128","38579","76590","2951","624","17864","55045","196505","50755"
"2237791","190282","448784","372407","884969","243661","125974","173286","57928","115403","34930","22402","13929","383751","379583","367044","369764","298831","69170","161781","53754","47471","33792","54801","29858","30718","376730","74738","47239","80060","123706","39841","93515","87246","84623","31531","2072581","571824","518124","683105","816278","7205799","10947586","2481797","694763","295513","710477","1423050","129181","25695","219897","1068869","3722015","1020169"
"57500","5255","10730","8819","19134","5014","2678","3968","1364","2659","904","560","285","10510","19334","13333","9762","6667","1391","4132","1182","1229","871","1481","682","913","3878","1325","660","1223","2581","842","1205","1517","1308","687","26553","5723","11533","16067","26103","206034","147570","26357","19642","7251","18289","37273","3252","630","15065","27345","93116","23058"
"815046","91055","41754","27781","48433","15832","7340","11532","3940","7437","2418","1501","881","161833","209240","177747","141238","97393","18362","70544","20486","21036","15511","25823","13090","14426","39249","18710","7519","14413","27461","9235","15499","17777","17074","11469","229193","43626","32229","44822","60469","589679","898235","172296","337020","116973","29535","78819","50832","9934","58866","64074","162824","37485"
"1408845","141982","81453","69258","109383","33991","18600","27246","9078","18122","5835","3940","2072","263564","287116","271424","230777","138810","26061","102385","32115","31019","22618","37501","19566","20971","66491","27756","10593","23657","40165","13197","23744","23877","26908","17042","451429","50011","72273","101113","158595","1279744","1787227","226757","514069","187948","91891","212179","82008","16661","127798","167703","520943","125103"
"30778","4034","3518","2862","3385","1697","848","1167","418","832","325","174","91","6209","26228","9518","5880","5312","847","3260","741","750","545","1174","472","1248","1659","552","241","529","936","312","494","530","575","297","17234","2022","4136","5490","9399","107230","227620","9661","25062","4330","6210","12929","2815","389","4729","10831","33742","8062"
"738930","60066","326969","253085","443554","176621","71964","90178","34532","69468","27556","12250","7704","119628","119327","158488","101201","89150","16284","53321","14748","10753","8897","17050","7633","9979","97936","24559","17285","27061","51991","18946","22024","31697","21256","8072","650503","159755","408548","504754","718670","6131465","2925802","657502","218521","98208","521359","1084662","36191","5670","199310","787353","2230773","564377"
"442","38","769","702","1426","409","210","306","107","203","66","42","22","96","90","101","101","82","20","40","11","11","8","13","6","8","118","19","14","22","56","18","24","41","24","7","668","233","804","1201","1948","14667","3729","1104","173","72","1463","2876","28","6","462","1935","7805","1893"
"297693","25301","88098","72931","179413","49136","25430","34226","11042","22954","6350","4268","2778","51260","49480","48313","48251","39569","9139","21174","7030","6162","4399","7209","3773","4035","48681","9935","6392","10071","22112","7021","12047","15718","10379","4143","272047","81331","113431","137496","126364","1148788","1419791","309791","91000","39669","133247","284448","16408","3406","33718","177396","457738","164270"
"219085","18616","34388","27543","59466","15582","8335","11275","3844","8113","2532","1588","851","37689","37429","35646","34747","27644","6080","15478","5155","4555","3272","5317","2725","2988","26645","6485","3793","6499","13570","4340","7114","8585","6740","2955","150219","34695","42575","53090","58097","534323","726103","152372","67169","28535","44878","104477","11585","2451","21016","71263","157669","41852"
"574362","27848","7784","4929","15737","2898","1353","5072","2088","1310","458","273","148","62270","149471","160064","86494","16288","2720","12960","3035","5359","2228","5418","1819","2096","5276","1871","746","1357","3651","1041","1476","1619","1861","1534","111699","21329","6172","8197","13885","521094","1094582","23466","104041","16005","8818","19021","6413","3430","9997","13788","41964","9585"
"14995","3000","2015","2150","2573","1023","525","867","311","600","235","125","63","2748","184336","33304","4411","2104","389","5515","314","325","253","782","188","2828","1888","627","310","523","1250","428","514","730","557","307","8677","1394","2927","3147","6015","48020","464715","8899","9124","2446","4142","8544","9930","183","2697","7162","22414","6692"
"9748","886","543","721","752","318","168","248","135","157","61","35","17","1355","6948","3083","1982","1021","197","761","143","151","106","298","85","103","620","182","104","78","404","199","75","223","92","92","3274","470","849","1256","1849","21692","21640","2362","3772","777","1115","2400","437","46","1130","2062","5948","1250"
"558677","46692","346535","312656","696649","192396","100068","142047","48376","92449","28216","18163","11032","92962","89712","86770","91566","77103","19101","39520","13254","11344","8136","13247","7085","7305","134586","21919","15598","22547","56642","18219","28776","43753","24934","8051","719345","225575","357366","510386","683426","5852670","4036421","990806","169945","75529","566785","1083639","30549","6473","151648","696422","3249698","802608"
"792821","67539","185195","158565","324025","90505","47214","67006","23541","47302","16000","9619","5120","137124","135988","130889","127655","101929","23254","56161","17693","16580","11826","19234","9444","10882","116478","25082","15654","26199","59278","19323","28644","37884","28950","10518","688652","162212","222441","306381","456960","3991264","3606604","815571","244744","105855","313078","648074","40517","8940","170067","433348","1324188","297987"
"398951","33728","115930","98308","213489","57862","30279","43012","15021","29933","9952","6050","3285","68484","66351","64244","64382","52118","12197","28105","8847","8284","5874","9579","4733","5364","67890","13552","8815","14063","32995","10704","16025","22088","15609","5345","399751","100937","139103","193120","282972","2434086","2124802","493629","122516","53853","200789","412951","20280","4493","89908","274204","867498","196992"
"2780089","234084","693054","618821","1413132","380902","200045","272928","93111","188860","60701","37412","21821","469432","459608","441440","444534","360695","81274","193234","67371","56710","40560","67149","36100","37506","433587","89068","57078","91749","208552","67435","105710","139979","98247","38405","2553386","673341","904052","1190993","1702750","14441265","14049557","3168073","835952","362020","1341545","2604346","156839","31551","501897","1633445","5794078","1329187"
"6629","841","871","925","1535","561","182","356","145","278","88","59","34","1664","3579","3446","2081","1123","286","1154","179","343","208","328","114","260","484","269","58","214","281","143","181","142","152","83","2750","591","743","968","1824","12929","11987","2467","3760","1133","1140","2589","714","123","1047","1874","7962","1977"
"1053996","89774","208764","168573","401985","108386","57385","79680","26659","53203","16163","10340","6388","180398","180543","173974","172971","138631","31345","76215","25376","22402","15992","25874","14015","14604","125349","35463","21301","25568","57565","18580","30581","40102","27345","15352","923906","184867","250493","327689","407110","3499520","4728084","802864","327134","137732","333337","700364","60659","12091","117303","532727","1630682","437129"
"1642954","163653","192475","151753","370123","73592","53210","82125","23241","54779","20931","13142","5323","305876","363907","316580","273630","202959","41831","129036","39821","39536","27976","47001","25249","26302","132709","46146","20032","43433","78984","25810","42030","45044","49799","24445","782145","143605","255989","388667","2002176","4954130","3367973","758003","590835","225682","1413223","2530013","91551","19956","1048226","1758995","8171282","2046474"
"1227836","118199","52885","48482","95121","27534","16875","29275","9350","16106","5876","3807","1833","220618","234362","227793","198745","146677","28524","93366","30491","28873","20572","34215","20218","19365","48177","19149","8161","16529","31629","10300","16153","17339","18433","10960","441549","43334","78745","101692","174757","1235047","1630282","210648","413457","148582","109024","227084","73364","14815","141006","176997","664306","167824"
"624714","70064","37806","25313","48934","14993","7567","10952","3782","7575","2597","1561","862","119936","155439","129846","99995","62300","11244","36670","11039","10845","8156","13414","6744","7684","27011","10569","5098","10479","19316","6485","10316","11517","11852","6614","167920","24761","31076","43323","76954","610040","629900","107186","236780","75545","39996","94768","35761","7060","66851","79353","236023","52593"
"166902","17624","8976","5986","12509","3508","1791","2620","895","1786","601","370","204","30892","39806","33079","25365","19692","3482","12230","3810","3622","2745","4473","2256","2614","7152","3133","1353","2823","5135","1718","2741","2966","3159","2043","27206","7223","7463","10294","15878","141480","143829","31585","58854","19222","8078","19991","9104","1816","15605","16779","46083","10281"
"985264","83947","253780","242612","477832","138396","72526","102338","35844","71315","23754","14453","7837","172024","171240","165223","159362","126918","29218","70314","22604","20763","14842","24186","11838","13694","156768","30962","20057","32961","75550","24598","36634","50393","36379","13113","908427","236905","321905","451398","677811","5706078","5122864","1169270","306234","131624","518764","998870","50393","11143","209562","649675","2329216","528815"
"621792","52999","28960","23802","44387","12594","6617","9240","3283","6826","3036","1423","713","107504","110208","104299","94698","69577","13259","43428","14633","12853","9437","15222","7613","8730","32372","12739","5603","12415","22377","7419","9862","10368","13483","7702","223115","25766","38551","50768","101086","856227","897605","170413","187737","74478","57424","128336","30723","6819","83948","94719","231880","40111"
"609073","51844","190201","173031","388920","107485","56064","77816","26468","53033","16640","10489","6067","106347","103931","101612","101090","81195","18894","44148","14405","12893","9209","15066","7843","8412","100506","19932","13038","20816","47780","15407","23791","32877","22518","8457","586381","170389","241266","325189","427444","3588218","3291160","777401","191237","82062","378635","721884","33456","6976","117771","463577","1673684","433537"
"349913","29646","38884","32244","56511","15522","8145","12201","4464","9216","3261","1899","879","60104","59295","57007","55547","43466","9539","24576","8164","7230","5201","8453","4296","4752","36958","10088","5473","10122","21078","6899","10186","11697","11116","4655","240264","36468","45692","65879","100663","893572","1019387","193569","106782","46258","55252","133044","17880","3924","62660","95154","207248","45003"
"223201","18840","67670","58643","119780","34099","17794","25228","8784","17457","5739","3512","1935","38188","37063","35931","35751","28989","6822","15592","5194","4606","3284","5334","2721","2991","38720","7477","4903","7828","18259","5921","9018","12419","8666","3046","220339","55593","79615","110561","159445","1377100","1187276","269944","68319","29812","114524","234802","11484","2515","48424","155018","500691","113902"
"1154450","97997","454525","399170","782343","228756","118703","171151","59375","115877","37579","23315","13031","198519","193151","187111","187739","153207","36779","81820","26594","24073","17046","27757","14214","15574","223083","40760","27266","42355","101271","32810","50421","72634","47169","15970","1223530","324441","486511","690129","1002727","8585154","6684565","1537741","356423","156250","713256","1466623","60078","13121","280574","972094","3398601","777146"
"1113827","94486","415697","366362","720922","209267","108742","155690","54156","106202","34612","21361","11894","191378","185836","179959","180449","147202","35183","78706","25582","23208","16467","26811","13677","14990","210652","38977","25950","40559","96485","31269","47917","68047","45136","15355","1164063","304162","456210","644303","933345","8045064","6338671","1455678","342791","150535","664432","1361458","57618","12623","267365","901603","3096706","702927"
"624566","52655","274349","246563","498601","142492","74282","106368","37028","71871","23231","14441","8091","107661","103458","100834","99238","83593","20391","43467","13693","12759","8925","14578","7357","8344","130671","22977","15701","23867","58347","18881","28754","42264","26768","8330","720706","199860","297881","429462","615439","5286632","4005681","947731","192365","85695","459070","913651","31730","6917","160091","604467","2272041","520995"
"2941461","246073","1086761","980910","1989081","581126","297078","402638","139486","278311","88120","55266","32377","485751","467854","463343","481445","396859","96609","203003","69365","60717","41882","68407","37153","38980","598403","108605","73736","109032","264447","84963","136602","195453","119474","42387","3238699","939419","1209617","1621802","2003398","19418507","17554416","4250381","884630","388378","1538406","3000716","165591","33265","619592","1888789","6902593","1584890"
"1779133","124839","1660501","1196325","408019","787581","188761","134250","107175","236919","110904","1110","25770","843202","684487","189549","795085","397805","93316","306459","4364","40970","69079","2237","3951","33011","1067023","123055","37046","106002","277999","87758","221718","283901","179839","73689","3985396","1431802","2580000","2911384","3043491","33964534","28324978","4483752","1450472","528411","2219105","5329822","295263","16619","571441","4252901","5738486","1209849"
"629739","231810","523957","792755","3344676","297586","395772","671723","178395","331911","72447","111530","37418","76161","227602","146327","228165","237131","98229","35953","77497","91146","25725","92206","70623","26694","74028","20364","27824","18757","138996","25576","33574","93563","54681","8812","1089340","510470","43998","717624","1392957","6035775","6477935","4087696","196627","17760","1284587","1576594","35681","52265","665376","307927","10474875","2844987"
"814894","33966","93159","1658","127182","96807","516","706","245","489","172","101","54","38998","46440","170853","480","56942","79","25104","11988","40","29","14051","25","6016","988","16197","26000","32661","33479","18128","86","330","90","23","281815","344","501","840","49288","465574","167624","2825","79579","62304","3205","6433","100","20","1684","4393","15123","44013"
"6749449","854785","214330","146828","286796","57910","41786","61264","20788","42562","22626","13241","4816","2294311","4020569","3466356","1775463","1042710","168439","946376","143893","331181","233223","385004","95989","273058","254870","157893","42387","136258","227575","73817","88517","101286","119733","78202","2210657","240392","162716","389334","707503","10084998","17641120","1280201","4045911","882954","310317","787169","911562","110793","693028","486965","1029854","104795"
"5858985","514188","2363990","2047268","4333923","1251248","641378","876012","297547","596407","182950","116818","70260","1018817","1015171","965676","972110","796875","191379","426329","137986","125675","88554","144871","77157","80846","1169423","218455","145350","215020","521837","168263","270361","384821","236985","84095","6377326","1947035","2693209","3652727","4469776","40644250","34622506","8385499","1894749","811116","3476736","6889721","331375","67681","1191804","4408445","15744638","4011868"
"1850946","327556","247091","200078","435145","122953","66252","102746","31740","60100","18644","12722","7320","588696","1335008","1125008","866521","368064","124549","441146","51014","135679","80999","129324","33951","86223","149511","110843","20272","87265","130664","62880","62755","53213","40652","28404","748238","191038","205026","265835","446350","3402007","3523691","778068","1393852","347233","268357","662967","238168","47242","200509","391723","1674919","425333"
"466245","39021","32126","26158","52270","14030","7379","10189","3701","7533","3157","1816","775","80128","81424","74967","78073","56202","12305","31958","10316","9607","6629","10729","5433","6153","31031","11495","5397","12380","22743","7458","10273","10395","13134","5928","237045","32602","42031","63407","100845","865789","1059937","213879","136321","59892","59123","133301","24397","5380","62201","95517","227111","39958"
"738146","61725","84828","75394","127730","35832","18779","26167","10527","20788","7706","4478","1974","129754","127414","120730","132426","96564","23103","51749","16349","15430","10573","17242","8645","9857","84709","23640","12843","24262","51084","16638","22131","28018","26063","10183","512055","81230","100506","151327","226306","2048245","2328907","499910","222482","99892","130771","299573","40229","8786","119066","217778","521849","98465"
"2660217","221279","202442","169324","294945","82592","43638","61170","23290","45298","18632","10740","4629","460623","456393","426091","449148","325251","73699","184334","59097","55428","37737","61450","31308","34882","218410","75073","36592","73864","146580","47950","63669","73802","78780","34525","1548970","177302","254020","379915","596866","5190881","6285529","1146713","791589","354171","317918","777083","138724","30090","396592","574551","1213969","212415"
"1686168","141400","72293","52340","102829","28395","14802","20930","7347","15231","6783","3143","1591","289691","298455","273082","281284","196285","37962","116331","37745","35212","24730","39913","19804","22471","77153","36205","13977","35819","62118","20491","27801","25397","38004","20828","596576","61193","83445","107778","212990","1830103","2217059","419483","489975","211645","110058","268796","87026","19240","192203","203445","458870","75549"
"6576533","629869","1548037","1303078","2421643","754088","382961","520906","189255","376701","159973","77823","37303","1320504","1415374","1376412","1392779","1028206","229631","576552","157689","161688","111925","190138","122017","103985","907248","246202","136247","242909","535367","181513","227668","323976","243570","104488","6053026","1426787","2020287","2583836","3968693","31191499","28427438","6771382","2436766","1002851","2917363","5913692","504624","87015","1387919","4312160","13369176","3504592"
"4544207","406025","470151","402913","756074","209276","112339","156373","59749","114333","47399","27025","11342","913030","978114","970204","938064","677221","147855","383055","109882","116111","79948","127797","57311","75384","388365","140007","66532","144805","280984","93076","122047","142869","151191","67816","2829229","430901","558934","885327","1634221","12741747","12735014","2822571","1594870","662708","951981","2061447","281752","59925","866575","1527186","4250271","846063"
"3075005","262913","270487","201293","451233","118151","62088","84762","28879","60282","20336","12140","6615","547984","584721","550509","585370","432233","90261","233157","75196","70638","49061","77717","40807","45953","246725","87830","41487","85502","161487","53032","80910","81652","87137","45737","1636110","265316","340649","428244","618989","5530344","6953294","1339119","966661","401794","349941","853883","210897","38814","411721","569934","1243753","274111"
"3366570","351248","460928","394508","702307","221706","102818","145457","58301","117856","48273","25606","10767","691617","816082","742050","749829","525396","109479","306142","86435","91538","63130","106368","56055","58566","323150","116922","53271","104012","214716","75999","92750","126170","108701","56457","2067138","424299","513665","765646","1317987","10168929","9384771","2130031","1366064","533789","867627","1883608","289313","48564","625494","1390486","4194549","1124527"
"3240927","285238","249767","212600","360898","98721","53100","74691","29952","61536","22820","13103","5560","611802","682642","646957","653080","477867","100598","259026","77281","78811","54693","86011","40628","53197","277621","101090","45834","96385","188568","61919","86392","93797","101074","49017","1758538","229726","292989","448554","728178","6458987","7733137","1433514","1076765","445518","374231","911317","224185","42790","525941","667271","1491283","286955"
"6712692","589042","493794","417602","756695","209516","112819","159327","58354","116325","50565","28403","11631","1299900","1396875","1343678","1320259","949426","199108","542517","161068","164538","113485","181660","85582","107691","504082","196782","86583","186652","364522","120741","152482","177478","197387","97971","3520095","434620","582537","932918","1784459","14282798","15004183","3001475","2286430","956108","968518","2104601","410047","85210","1142688","1604627","4608487","859962"
"23047681","1984723","5944626","5065931","9748742","2785774","1470431","2119570","744237","1479090","508057","306014","153503","4593371","4292055","4351181","5049222","3882446","941349","1889416","580372","569311","382787","629607","316062","344871","4139399","965113","581916","984665","2284246","737712","1045664","1439336","1058370","387743","25060659","5587473","6754513","9599093","15410572","121696631","122691787","28785426","8104878","3601796","10189407","21560868","1473238","318743","5493375","15134293","47328873","11105081"
"2764883","257181","287201","246179","447699","129048","70509","96441","35647","70733","32028","15832","6877","638051","638238","670470","633933","453812","100271","255968","69341","77541","53134","84947","37518","49588","238792","95153","44709","95229","196837","65426","72752","94527","100205","44003","1815946","252947","332513","508251","1248320","9248094","7892156","1901474","1065541","440758","634140","1271300","176710","38778","665122","1058071","3589836","688235"
"4919591","1054331","184020","90188","213467","140157","103471","42585","12663","27822","18154","6676","3385","1706428","2779890","2489850","1793108","855788","194874","904451","121803","268161","183563","265494","73094","144096","236076","184547","33729","161865","240282","82318","94061","86201","106223","80692","1392083","194838","177551","188809","1114918","7778473","6131290","1333956","3052327","975077","187996","584690","494009","104259","558461","422604","995980","98730"
"3457178","294285","530499","503611","919771","275337","145756","203717","71171","145489","49789","29579","15237","594197","561987","548863","682069","520606","121338","250309","84246","75578","51270","82697","43016","45636","531810","126145","74909","131657","288351","93532","137636","171573","139796","54980","3327315","692701","752863","1009602","1534443","13117214","18118815","3649780","1036413","479009","1087126","2191796","213340","45040","579391","1433379","4360599","969569"
"2050372","211435","503118","720706","2445265","260306","301568","515080","150107","279431","71005","91839","27779","355615","424989","390330","544775","464473","147869","154407","93596","104662","43694","103931","68371","41821","234388","74063","52254","73362","242509","60762","79291","142895","108908","34471","2080761","595394","196965","847280","1738099","8997165","10448424","5184267","668111","254532","1358923","1960451","127643","62906","867874","762827","10664138","2747772"
"7230863","615234","1479127","1270492","2526423","712417","374562","523386","182050","372740","124163","74230","39577","1232341","1138392","1138069","1455365","1134857","268925","527873","178200","160177","107110","173083","93391","95237","1098692","283030","161053","290522","616549","199640","310447","356341","309066","119682","7047546","1360635","1880941","2487727","3699001","31493383","34805691","7060649","2199635","1020532","2512975","5303362","462044","95654","1423460","3494169","10002102","2236773"
"2486157","227714","79098","57674","131128","32134","20790","27107","8944","18005","8266","4409","1859","451357","525802","467502","420632","282867","53369","186595","57470","56964","39895","63529","30669","36823","85421","50478","16700","44848","79574","26625","32774","32326","46735","30537","638528","66980","75869","108560","289263","2219733","2325866","522646","763172","311530","116866","237045","127878","28422","273350","184934","691662","117746"
"5982779","557747","501624","730416","1488968","411709","252707","320422","110364","220460","92700","51902","21464","1080598","1196481","1193010","1117422","760223","165860","445904","140948","152067","96616","152717","71336","94195","313683","151610","64845","174199","337586","112734","99880","133826","166967","77262","3520779","836640","949482","1416515","4697664","32800437","29272502","6775870","2086553","824835","3547356","4307275","311256","71812","879673","2939630","24072627","5003815"
"5751025","492420","171620","102624","199452","54559","28925","40366","14145","29558","13844","6136","3069","1003251","1048077","962597","980313","688887","126826","409743","135771","122769","87078","139985","72716","79348","257125","128394","47050","108241","193686","64190","88359","86866","116327","76085","1501824","124639","169730","219222","447095","3939548","4504678","855548","1696398","722843","178625","496167","318449","66334","641710","423843","779909","107203"
"999530","83629","80995","53571","99746","27695","14745","21084","7452","15350","6505","3787","1577","174596","174343","164364","176800","130057","29833","70119","22153","21084","14365","23404","11775","13405","97106","31132","15260","29863","61344","20078","27131","31900","32354","13554","559550","59663","84965","130600","208186","1823971","1998952","388087","299822","133445","92331","252876","54234","11743","169756","201918","384171","62591"
"918188","79093","21536","14743","29416","7950","4517","6243","2149","4332","1675","969","450","161888","198410","174237","144762","95424","16775","65444","20648","19922","14405","22797","10643","13840","26575","15953","5142","14218","24992","8354","9900","9169","14931","10308","199979","18180","23315","31825","83634","711075","784623","143759","273707","106431","29034","66285","46169","9733","89371","55128","172276","25228"
